GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
1917	8.29e-01	7.59e-01	0.0864	-0.30656	-0.0264962	30323.87	EEF1A2	eukaryotic translation elongation factor 1 alpha 2
3012	8.30e-01	7.60e-01	0.1855	-0.30583	-0.0567242	21.25	H2AC8	H2A clustered histone 8
101929179	8.30e-01	7.60e-01	0.3046	-0.30593	-0.0931711	20.82	LINC01388	long intergenic non-protein coding RNA 1388
6001	8.30e-01	7.60e-01	0.1821	-0.30587	-0.0557056	86.31	RGS10	regulator of G protein signaling 10
9873	8.30e-01	7.60e-01	0.08	0.30597	0.0244923	1358.14	FCHSD2	FCH and double SH3 domains 2
107985556	8.30e-01	7.60e-01	0.1687	-0.30589	-0.0516103	17.1	LOC107985556	
100134444	8.30e-01	7.60e-01	0.1385	-0.30577	-0.0423358	45.18	KCNJ18	potassium inwardly rectifying channel subfamily J member 18
6193	8.30e-01	7.60e-01	0.0819	-0.30562	-0.0250197	3672.07	RPS5	ribosomal protein S5
100507747	8.30e-01	7.60e-01	0.3473	-0.30546	-0.1060926	9.39	C13orf46	chromosome 13 open reading frame 46
112268430	8.30e-01	7.60e-01	0.3145	0.30532	0.0960114	120.93	LOC112268430	
143425	8.30e-01	7.60e-01	0.2575	-0.30522	-0.078589	15.22	SYT9	synaptotagmin 9
3537	8.30e-01	7.60e-01	0.4158	-0.30523	-0.1269264	20.33	IGLC1	immunoglobulin lambda constant 1
92714	8.30e-01	7.61e-01	0.0674	-0.3047	-0.0205303	614.16	ARRDC1	arrestin domain containing 1
5024	8.30e-01	7.61e-01	0.2471	0.30477	0.0753087	172.15	P2RX3	purinergic receptor P2X 3
102466193	8.30e-01	7.60e-01	0.2407	0.30485	0.0733626	15.75	MIR6757	microRNA 6757
29954	8.30e-01	7.61e-01	0.0654	0.30473	0.01992	488.01	POMT2	protein O-mannosyltransferase 2
6894	8.31e-01	7.61e-01	0.1042	0.30421	0.0316974	793.54	TARBP1	TAR (HIV-1) RNA binding protein 1
107984527	8.31e-01	7.61e-01	0.358	-0.30353	-0.1086499	16.87	LOC107984527	uncharacterized LOC107984527
57403	8.31e-01	7.61e-01	0.0433	-0.30352	-0.0131334	665.99	RAB22A	RAB22A, member RAS oncogene family
25966	8.31e-01	7.62e-01	0.1037	0.30312	0.0314442	429.88	C2CD2	C2 calcium dependent domain containing 2
5507	8.31e-01	7.62e-01	0.2294	0.30294	0.0694936	4387.58	PPP1R3C	protein phosphatase 1 regulatory subunit 3C
11187	8.31e-01	7.62e-01	0.2594	-0.30294	-0.0785782	15.75	PKP3	plakophilin 3
6217	8.31e-01	7.62e-01	0.1183	-0.30278	-0.035815	6391.73	RPS16	ribosomal protein S16
8030	8.32e-01	7.62e-01	0.1397	0.30265	0.0422692	947.95	CCDC6	coiled-coil domain containing 6
6039	8.32e-01	7.62e-01	0.2223	0.30256	0.0672675	132.47	RNASE6	ribonuclease A family member k6
56915	8.32e-01	7.62e-01	0.0983	-0.30253	-0.0297352	203.47	EXOSC5	exosome component 5
23670	8.32e-01	7.62e-01	0.1722	0.3024	0.052075	370.88	CEMIP2	cell migration inducing hyaluronidase 2
55638	8.32e-01	7.62e-01	0.1906	-0.3023	-0.0576086	119.45	SYBU	syntabulin
5792	8.32e-01	7.63e-01	0.2425	0.30218	0.0732835	179.04	PTPRF	protein tyrosine phosphatase receptor type F
2720	8.32e-01	7.63e-01	0.0604	0.30177	0.0182411	594.48	GLB1	galactosidase beta 1
646658	8.32e-01	7.63e-01	0.24	0.30172	0.0724143	10.09	SYNDIG1L	synapse differentiation inducing 1 like
101927258	8.32e-01	7.63e-01	0.2515	-0.30151	-0.0758218	10.73	LINC01474	long intergenic non-protein coding RNA 1474
100129138	8.32e-01	7.63e-01	0.2438	0.30122	0.0734256	7.62	LOC100129138	THAP domain containing 3 pseudogene
91663	8.32e-01	7.63e-01	0.1279	-0.301	-0.03849	3480.3	MYADM	myeloid associated differentiation marker
84243	8.33e-01	7.64e-01	0.0838	-0.29992	-0.0251346	527.82	ZDHHC18	zinc finger DHHC-type palmitoyltransferase 18
84124	8.34e-01	7.65e-01	0.0965	0.29953	0.0289079	440.8	ZNF394	zinc finger protein 394
58500	8.34e-01	7.65e-01	0.0605	-0.29928	-0.0180972	225.9	ZNF250	zinc finger protein 250
196	8.34e-01	7.65e-01	0.1421	0.29921	0.0425296	800.92	AHR	aryl hydrocarbon receptor
3422	8.34e-01	7.65e-01	0.0709	0.29912	0.0212161	933.97	IDI1	isopentenyl-diphosphate delta isomerase 1
22934	8.34e-01	7.65e-01	0.0696	0.2988	0.0208086	405.68	RPIA	ribose 5-phosphate isomerase A
3097	8.34e-01	7.65e-01	0.0984	-0.29872	-0.029385	1214.14	HIVEP2	HIVEP zinc finger 2
353091	8.34e-01	7.65e-01	0.2698	-0.29876	-0.0806149	7.9	RAET1G	retinoic acid early transcript 1G
286128	8.34e-01	7.65e-01	0.0596	0.29867	0.0177892	224.97	ZFP41	ZFP41 zinc finger protein
7264	8.34e-01	7.65e-01	0.071	0.29866	0.0211946	452.55	GFUS	GDP-L-fucose synthase
22984	8.34e-01	7.65e-01	0.0473	0.29867	0.0141366	726.93	PDCD11	programmed cell death 11
349667	8.34e-01	7.65e-01	0.1799	-0.29891	-0.0537751	25.4	RTN4RL2	reticulon 4 receptor like 2
64282	8.34e-01	7.65e-01	0.1074	0.29849	0.0320472	357.38	TENT4B	terminal nucleotidyltransferase 4B
4548	8.34e-01	7.66e-01	0.0809	0.29826	0.0241203	3191.39	MTR	5-methyltetrahydrofolate-homocysteine methyltransferase
147685	8.34e-01	7.65e-01	0.1373	0.29831	0.0409666	98.21	C19orf18	chromosome 19 open reading frame 18
105373774	8.34e-01	7.66e-01	0.2167	-0.29806	-0.0645847	8.83	LOC105373774	
57727	8.34e-01	7.66e-01	0.0801	0.29793	0.0238546	690.83	NCOA5	nuclear receptor coactivator 5
100113386	8.34e-01	7.66e-01	0.1367	-0.29767	-0.0406773	90.46	UCKL1-AS1	UCKL1 antisense RNA 1
3775	8.35e-01	7.66e-01	0.2194	-0.29706	-0.0651762	493.26	KCNK1	potassium two pore domain channel subfamily K member 1
107986985	8.35e-01	7.66e-01	0.1722	0.29699	0.0511363	13.22	LOC107986985	uncharacterized LOC107986985
54059	8.35e-01	7.67e-01	0.0959	0.29692	0.0284602	435.57	YBEY	ybeY metalloendoribonuclease
80129	8.35e-01	7.67e-01	0.2778	-0.29607	-0.0822458	18.95	CCDC170	coiled-coil domain containing 170
7134	8.36e-01	7.67e-01	0.0999	0.29598	0.0295796	96595.44	TNNC1	troponin C1, slow skeletal and cardiac type
9764	8.36e-01	7.67e-01	0.098	-0.29573	-0.0289711	500.74	KIAA0513	KIAA0513
2000	8.36e-01	7.67e-01	0.1037	0.29576	0.0306842	202.36	ELF4	E74 like ETS transcription factor 4
11101	8.36e-01	7.68e-01	0.0893	0.29529	0.0263587	1349.49	ATE1	arginyltransferase 1
107986934	8.36e-01	7.68e-01	0.1503	0.29457	0.0442705	12.94	LOC107986934	uncharacterized LOC107986934
977	8.36e-01	7.68e-01	0.1149	-0.29468	-0.0338519	7507.29	CD151	CD151 molecule (Raph blood group)
55073	8.36e-01	7.68e-01	0.0933	-0.29459	-0.0274738	323.11	LRRC37A4P	leucine rich repeat containing 37 member A4, pseudogene
112268241	8.36e-01	7.68e-01	0.1491	-0.29462	-0.0439341	39.89	ZNF470-DT	ZNF470 divergent transcript
4576	8.36e-01	7.68e-01	0.3445	0.29467	0.1015279	719.17	TRNT	tRNA-Thr
105371159	8.36e-01	7.68e-01	0.1728	0.29439	0.0508633	133.51	LOC105371159	uncharacterized LOC105371159
23762	8.36e-01	7.68e-01	0.1813	-0.29442	-0.0533648	522.63	OSBP2	oxysterol binding protein 2
80816	8.37e-01	7.69e-01	0.1371	-0.29412	-0.0403203	109.81	ASXL3	ASXL transcriptional regulator 3
644656	8.37e-01	7.69e-01	0.1169	0.29389	0.0343504	33.84	LOC644656	uncharacterized LOC644656
8334	8.37e-01	7.69e-01	0.1399	0.29374	0.0410829	195.31	H2AC6	H2A clustered histone 6
10194	8.37e-01	7.69e-01	0.0769	0.29373	0.0225901	828.06	TSHZ1	teashirt zinc finger homeobox 1
654816	8.37e-01	7.69e-01	0.252	-0.29367	-0.073994	44.11	NCF1B	neutrophil cytosolic factor 1B pseudogene
3087	8.37e-01	7.69e-01	0.1858	-0.29358	-0.0545403	81.72	HHEX	hematopoietically expressed homeobox
105372273	8.37e-01	7.69e-01	0.112	0.29326	0.0328315	70.37	LOC105372273	uncharacterized LOC105372273
253559	8.37e-01	7.69e-01	0.3583	0.29316	0.1050433	40.22	CADM2	cell adhesion molecule 2
100526737	8.37e-01	7.69e-01	0.0724	0.29307	0.021219	475.16	RBM14-RBM4	RBM14-RBM4 readthrough
57716	8.37e-01	7.70e-01	0.1227	-0.2929	-0.0359263	241.53	PRX	periaxin
7464	8.37e-01	7.70e-01	0.2208	-0.29282	-0.0646671	20.77	CORO2A	coronin 2A
30835	8.37e-01	7.70e-01	0.2579	-0.29274	-0.0754874	191.93	CD209	CD209 molecule
400566	8.37e-01	7.70e-01	0.2519	-0.29259	-0.073715	88	C17orf97	chromosome 17 open reading frame 97
50511	8.37e-01	7.70e-01	0.1295	-0.29234	-0.0378726	191.59	SYCP3	synaptonemal complex protein 3
55892	8.37e-01	7.70e-01	0.0556	0.29208	0.0162425	494.64	MYNN	myoneurin
8671	8.37e-01	7.70e-01	0.1173	-0.29224	-0.0342726	575.37	SLC4A4	solute carrier family 4 member 4
90627	8.37e-01	7.70e-01	0.1033	0.29206	0.0301599	1514.23	STARD13	StAR related lipid transfer domain containing 13
1051	8.37e-01	7.70e-01	0.1945	-0.29221	-0.0568484	839.98	CEBPB	CCAAT enhancer binding protein beta
51309	8.37e-01	7.70e-01	0.0768	0.29213	0.0224309	1126.79	ARMCX1	armadillo repeat containing X-linked 1
285141	8.37e-01	7.70e-01	0.144	0.29193	0.0420298	50.05	ERICH2	glutamate rich 2
100130894	8.37e-01	7.70e-01	0.1729	0.29194	0.0504822	9.94	VAC14-AS1	VAC14 antisense RNA 1
60625	8.38e-01	7.71e-01	0.1144	-0.29158	-0.0333485	770.04	DHX35	DEAH-box helicase 35
24146	8.38e-01	7.71e-01	0.1473	-0.29145	-0.0429297	110.35	CLDN15	claudin 15
105375947	8.38e-01	7.71e-01	0.2294	0.2915	0.0668775	7.78	LOC105375947	translation initiation factor IF-2-like
105377335	8.38e-01	7.71e-01	0.1894	-0.29122	-0.0551624	19.78	UNC5C-AS1	UNC5C antisense RNA 1
222194	8.38e-01	7.71e-01	0.0781	-0.29076	-0.0227028	417.7	RSBN1L	round spermatid basic protein 1 like
79817	8.39e-01	7.72e-01	0.2139	-0.29004	-0.0620435	150.71	MOB3B	MOB kinase activator 3B
9939	8.39e-01	7.72e-01	0.0641	0.2897	0.018562	1255.58	RBM8A	RNA binding motif protein 8A
414197	8.39e-01	7.72e-01	0.1046	-0.28965	-0.0302869	96.05	ZNF32-AS1	ZNF32 antisense RNA 1
10838	8.39e-01	7.72e-01	0.0655	0.28971	0.0189728	543.63	ZNF275	zinc finger protein 275
25897	8.39e-01	7.72e-01	0.0761	0.28948	0.022036	2208.14	RNF19A	ring finger protein 19A, RBR E3 ubiquitin protein ligase
114990	8.39e-01	7.72e-01	0.1767	-0.28912	-0.0510935	248.58	VASN	vasorin
400931	8.39e-01	7.73e-01	0.2255	-0.28907	-0.0651837	56.07	MIRLET7BHG	MIRLET7B host gene
25936	8.39e-01	7.73e-01	0.0475	0.2889	0.0137113	692.29	NSL1	NSL1 component of MIS12 kinetochore complex
3631	8.39e-01	7.73e-01	0.072	0.28866	0.0207767	1190.12	INPP4A	inositol polyphosphate-4-phosphatase type I A
112268448	8.39e-01	7.73e-01	0.215	-0.28853	-0.062032	37.12	LOC112268448	
55004	8.39e-01	7.73e-01	0.0592	-0.28854	-0.017086	1720.59	LAMTOR1	late endosomal/lysosomal adaptor, MAPK and MTOR activator 1
6815	8.39e-01	7.73e-01	0.1087	0.28862	0.0313617	582.36	STYX	serine/threonine/tyrosine interacting protein
389432	8.39e-01	7.73e-01	0.3229	-0.28843	-0.0931486	47.96	SAMD5	sterile alpha motif domain containing 5
226	8.40e-01	7.73e-01	0.0824	0.28821	0.0237393	28305.53	ALDOA	aldolase, fructose-bisphosphate A
60672	8.40e-01	7.74e-01	0.0971	-0.28753	-0.0279062	268.83	MIIP	migration and invasion inhibitory protein
4511	8.40e-01	7.74e-01	0.1779	-0.28757	-0.0511638	19849.48	TRNC	tRNA-Cys
107984878	8.40e-01	7.74e-01	0.2993	0.28731	0.0859862	14.4	LOC107984878	uncharacterized LOC107984878
10294	8.40e-01	7.74e-01	0.041	-0.28721	-0.0117627	3096.23	DNAJA2	DnaJ heat shock protein family (Hsp40) member A2
100873949	8.40e-01	7.74e-01	0.1725	-0.28699	-0.0495115	56.46	IPO9-AS1	IPO9 antisense RNA 1
2581	8.40e-01	7.74e-01	0.0777	0.28699	0.0222873	778.8	GALC	galactosylceramidase
56952	8.40e-01	7.74e-01	0.1778	0.28687	0.0510119	157.45	PRTFDC1	phosphoribosyl transferase domain containing 1
84236	8.40e-01	7.74e-01	0.0475	-0.28669	-0.0136089	737.97	RHBDD1	rhomboid domain containing 1
7625	8.40e-01	7.74e-01	0.0921	-0.28667	-0.026413	172.68	ZNF74	zinc finger protein 74
79598	8.40e-01	7.74e-01	0.1067	0.28659	0.0305764	240.6	CEP97	centrosomal protein 97
51057	8.41e-01	7.75e-01	0.0652	0.28583	0.0186438	404.02	WDPCP	WD repeat containing planar cell polarity effector
5253	8.41e-01	7.75e-01	0.0661	-0.28581	-0.0188847	1767.44	PHF2	PHD finger protein 2
3276	8.41e-01	7.75e-01	0.0498	0.28591	0.0142348	2385.21	PRMT1	protein arginine methyltransferase 1
5824	8.41e-01	7.75e-01	0.0599	0.28558	0.0171029	2837.57	PEX19	peroxisomal biogenesis factor 19
11155	8.41e-01	7.75e-01	0.103	-0.28545	-0.0294112	75084.76	LDB3	LIM domain binding 3
8706	8.42e-01	7.76e-01	0.133	-0.28493	-0.0379057	1784.55	B3GALNT1	beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)
79697	8.42e-01	7.76e-01	0.079	0.28496	0.0225086	225.13	RIOX1	ribosomal oxygenase 1
3937	8.42e-01	7.76e-01	0.1587	0.28484	0.0452118	186.83	LCP2	lymphocyte cytosolic protein 2
940	8.42e-01	7.76e-01	0.2695	-0.28465	-0.0767058	40.39	CD28	CD28 molecule
23481	8.42e-01	7.76e-01	0.0706	-0.2846	-0.020099	651.84	PES1	pescadillo ribosomal biogenesis factor 1
105379395	8.42e-01	7.76e-01	0.2037	-0.28445	-0.0579336	12.78	LOC105379395	uncharacterized LOC105379395
3037	8.42e-01	7.76e-01	0.2728	0.28447	0.077599	65.84	HAS2	hyaluronan synthase 2
688	8.42e-01	7.76e-01	0.2095	0.28437	0.0595642	102.85	KLF5	KLF transcription factor 5
3710	8.42e-01	7.76e-01	0.0922	-0.284	-0.0261963	1241.16	ITPR3	inositol 1,4,5-trisphosphate receptor type 3
160418	8.42e-01	7.77e-01	0.1035	0.28385	0.0293652	312.98	TMTC3	transmembrane O-mannosyltransferase targeting cadherins 3
705	8.42e-01	7.77e-01	0.0721	-0.28378	-0.0204614	206.65	BYSL	bystin like
9704	8.42e-01	7.77e-01	0.0873	-0.2835	-0.0247527	324.3	DHX34	DExH-box helicase 34
5504	8.42e-01	7.77e-01	0.079	-0.28331	-0.0223813	1252.09	PPP1R2	protein phosphatase 1 regulatory inhibitor subunit 2
133686	8.42e-01	7.77e-01	0.087	0.28319	0.0246363	1033.38	NADK2	NAD kinase 2, mitochondrial
22931	8.42e-01	7.77e-01	0.0753	-0.28318	-0.0213195	2792.88	RAB18	RAB18, member RAS oncogene family
116985	8.42e-01	7.77e-01	0.0846	0.2831	0.02395	1884.41	ARAP1	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1
23013	8.42e-01	7.77e-01	0.0754	0.28299	0.0213489	2097.41	SPEN	spen family transcriptional repressor
162967	8.43e-01	7.77e-01	0.0611	0.28278	0.0172842	789.05	ZNF320	zinc finger protein 320
401093	8.43e-01	7.78e-01	0.1089	-0.28254	-0.030778	637.68	MBNL1-AS1	MBNL1 antisense RNA 1
55702	8.43e-01	7.78e-01	0.0957	0.28253	0.027045	260.6	YJU2	YJU2 splicing factor homolog
25839	8.43e-01	7.78e-01	0.0586	0.28196	0.0165272	1509.86	COG4	component of oligomeric golgi complex 4
126432	8.43e-01	7.78e-01	0.1233	0.28196	0.0347637	73.56	RINL	Ras and Rab interactor like
102723814	8.43e-01	7.78e-01	0.1802	-0.28163	-0.0507561	26.78	LOC102723814	uncharacterized LOC102723814
5616	8.43e-01	7.78e-01	0.4132	-0.28143	-0.1162913	384.93	PRKY	protein kinase Y-linked (pseudogene)
101927288	8.43e-01	7.78e-01	0.2223	0.28128	0.0625177	13.54	MANEA-DT	MANEA divergent transcript
84444	8.44e-01	7.79e-01	0.0888	0.28116	0.0249716	578.59	DOT1L	DOT1 like histone lysine methyltransferase
23277	8.44e-01	7.79e-01	0.0698	-0.28105	-0.0196271	5964.25	CLUH	clustered mitochondria homolog
101928913	8.44e-01	7.79e-01	0.2565	-0.28091	-0.0720555	8.7	LINC01515	long intergenic non-protein coding RNA 1515
137209	8.44e-01	7.79e-01	0.1105	-0.2802	-0.0309732	52.55	ZNF572	zinc finger protein 572
90861	8.44e-01	7.80e-01	0.1266	-0.27996	-0.0354471	1233.21	JPT2	Jupiter microtubule associated homolog 2
101927751	8.44e-01	7.80e-01	0.1995	0.27988	0.0558401	42.85	ALDH1A3-AS1	ALDH1A3 antisense RNA 1
54512	8.44e-01	7.80e-01	0.0891	-0.27982	-0.0249306	181.38	EXOSC4	exosome component 4
6711	8.44e-01	7.80e-01	0.0584	-0.27962	-0.0163192	30154.69	SPTBN1	spectrin beta, non-erythrocytic 1
414765	8.44e-01	7.80e-01	0.0812	-0.27963	-0.0226966	87.65	HCG25	HLA complex group 25
1580	8.44e-01	7.80e-01	0.4856	0.27952	0.135738	1274.11	CYP4B1	cytochrome P450 family 4 subfamily B member 1
90637	8.45e-01	7.80e-01	0.1441	-0.27936	-0.0402659	127.94	ZFAND2A	zinc finger AN1-type containing 2A
9975	8.45e-01	7.81e-01	0.188	0.27865	0.0523764	1495.4	NR1D2	nuclear receptor subfamily 1 group D member 2
105369909	8.45e-01	7.81e-01	0.4892	-0.27867	-0.1363099	7.29	LOC105369909	
79041	8.45e-01	7.81e-01	0.172	0.27853	0.0479009	1044.65	TMEM38A	transmembrane protein 38A
255809	8.45e-01	7.81e-01	0.2769	-0.27811	-0.0770028	12.89	C19orf38	chromosome 19 open reading frame 38
57721	8.46e-01	7.81e-01	0.0524	0.2776	0.0145457	548.85	METTL14	methyltransferase 14, N6-adenosine-methyltransferase subunit
112268466	8.46e-01	7.81e-01	0.2227	-0.27742	-0.0617696	171.5	LOC112268466	
81557	8.46e-01	7.81e-01	0.2275	0.27743	0.0631096	26.68	MAGED4B	MAGE family member D4B
148213	8.46e-01	7.82e-01	0.146	-0.27709	-0.0404438	39.44	ZNF681	zinc finger protein 681
375287	8.46e-01	7.82e-01	0.1736	0.27682	0.0480683	134.05	RBM43	RNA binding motif protein 43
100130357	8.46e-01	7.82e-01	0.1378	-0.27686	-0.0381535	57.7	LOC100130357	uncharacterized LOC100130357
25793	8.46e-01	7.82e-01	0.0481	-0.27681	-0.0133282	1435.78	FBXO7	F-box protein 7
80868	8.46e-01	7.82e-01	0.2735	0.2765	0.0756186	79.72	HCG4B	HLA complex group 4B
101928578	8.46e-01	7.82e-01	0.1347	0.27645	0.0372264	152.5	RAP2C-AS1	RAP2C antisense RNA 1
344405	8.46e-01	7.82e-01	0.1333	0.27627	0.0368275	68.62	PRORSD1P	prolyl-tRNA synthetase associated domain containing 1, pseudogene
100507537	8.46e-01	7.82e-01	0.3695	-0.27631	-0.1020918	43.24	STRIT1	small transmembrane regulator of ion transport 1
26580	8.46e-01	7.82e-01	0.075	-0.27616	-0.0207045	250.04	BSCL2	BSCL2 lipid droplet biogenesis associated, seipin
2208	8.46e-01	7.82e-01	0.341	-0.2761	-0.0941487	14.39	FCER2	Fc epsilon receptor II
79918	8.47e-01	7.83e-01	0.0853	-0.27594	-0.0235252	907.25	SETD6	SET domain containing 6, protein lysine methyltransferase
161176	8.47e-01	7.83e-01	0.1405	0.27541	0.0386891	734.07	SYNE3	spectrin repeat containing nuclear envelope family member 3
57191	8.47e-01	7.83e-01	0.1596	-0.27546	-0.0439544	79.27	VN1R1	vomeronasal 1 receptor 1
23092	8.47e-01	7.83e-01	0.1346	0.2752	0.0370389	2398.62	ARHGAP26	Rho GTPase activating protein 26
84188	8.47e-01	7.83e-01	0.0935	-0.27522	-0.0257206	1362.95	FAR1	fatty acyl-CoA reductase 1
112268269	8.47e-01	7.83e-01	0.1175	-0.27512	-0.0323366	43.37	LOC112268269	uncharacterized LOC112268269
9644	8.47e-01	7.83e-01	0.0841	-0.27497	-0.0231112	3295.4	SH3PXD2A	SH3 and PX domains 2A
1036	8.47e-01	7.84e-01	0.1887	0.27464	0.0518138	255.73	CDO1	cysteine dioxygenase type 1
4343	8.47e-01	7.84e-01	0.0653	-0.27439	-0.0179268	1749.98	MOV10	Mov10 RISC complex RNA helicase
5830	8.47e-01	7.84e-01	0.0741	0.27436	0.0203285	932.55	PEX5	peroxisomal biogenesis factor 5
9158	8.47e-01	7.84e-01	0.0744	-0.27414	-0.020388	1016.95	FIBP	FGF1 intracellular binding protein
105369828	8.47e-01	7.84e-01	0.1547	0.27417	0.0424108	200.04	LOC105369828	uncharacterized LOC105369828
23428	8.47e-01	7.84e-01	0.3265	0.27414	0.0895188	807.51	SLC7A8	solute carrier family 7 member 8
101928707	8.48e-01	7.84e-01	0.1432	0.27352	0.0391753	20.48	CD2BP2-DT	CD2BP2 divergent transcript
84522	8.48e-01	7.85e-01	0.0825	0.27325	0.0225367	455.83	JAGN1	jagunal homolog 1
10524	8.48e-01	7.85e-01	0.065	0.27323	0.0177507	997.83	KAT5	lysine acetyltransferase 5
7741	8.48e-01	7.85e-01	0.0683	0.27278	0.0186358	555.22	ZSCAN26	zinc finger and SCAN domain containing 26
51125	8.48e-01	7.85e-01	0.0453	-0.27269	-0.0123586	668.92	GOLGA7	golgin A7
123688	8.48e-01	7.85e-01	0.0959	0.27273	0.0261679	134.4	HYKK	hydroxylysine kinase
9915	8.48e-01	7.85e-01	0.1474	-0.27264	-0.0401912	255.92	ARNT2	aryl hydrocarbon receptor nuclear translocator 2
4087	8.49e-01	7.86e-01	0.0557	-0.27211	-0.0151641	1699.43	SMAD2	SMAD family member 2
107984043	8.49e-01	7.86e-01	0.1935	-0.27171	-0.0525857	9.11	LOC107984043	formin-2-like
101928205	8.49e-01	7.86e-01	0.1691	-0.27149	-0.0459168	40.58	LINC02097	long intergenic non-protein coding RNA 2097
101929265	8.49e-01	7.86e-01	0.2943	0.27126	0.0798272	10.26	LINC01428	long intergenic non-protein coding RNA 1428
5358	8.49e-01	7.86e-01	0.1368	-0.27127	-0.0371102	2337.67	PLS3	plastin 3
105373582	8.50e-01	7.87e-01	0.1477	0.27081	0.0399902	38.22	LOC105373582	uncharacterized LOC105373582
58505	8.50e-01	7.87e-01	0.0856	-0.27082	-0.0231779	469.41	OSTC	oligosaccharyltransferase complex non-catalytic subunit
3845	8.50e-01	7.87e-01	0.0951	-0.27083	-0.0257555	666.12	KRAS	KRAS proto-oncogene, GTPase
5873	8.50e-01	7.87e-01	0.1083	0.2703	0.0292761	201.9	RAB27A	RAB27A, member RAS oncogene family
55689	8.50e-01	7.87e-01	0.0854	-0.27	-0.023058	717.65	YEATS2	YEATS domain containing 2
5322	8.50e-01	7.88e-01	0.1111	0.26954	0.0299421	2069.86	PLA2G5	phospholipase A2 group V
255520	8.50e-01	7.88e-01	0.0788	-0.26955	-0.0212492	643.73	ELMOD2	ELMO domain containing 2
7404	8.50e-01	7.88e-01	0.5297	-0.26941	-0.1427169	414.18	UTY	ubiquitously transcribed tetratricopeptide repeat containing, Y-linked
6522	8.50e-01	7.88e-01	0.0762	0.26934	0.0205132	1437.47	SLC4A2	solute carrier family 4 member 2
153571	8.51e-01	7.88e-01	0.2961	-0.26902	-0.0796668	24.64	IRX2-DT	IRX2 divergent transcript
284009	8.51e-01	7.88e-01	0.2317	-0.26863	-0.062239	7.7	LOC284009	uncharacterized LOC284009
352887	8.51e-01	7.89e-01	0.382	0.26816	0.1024448	10.67	GYG2P1	glycogenin 2 pseudogene 1
100506071	8.51e-01	7.89e-01	0.1732	0.26808	0.04644	17.37	LOC100506071	uncharacterized LOC100506071
257106	8.51e-01	7.89e-01	0.1804	0.26784	0.0483221	202.63	ARHGAP30	Rho GTPase activating protein 30
98	8.51e-01	7.89e-01	0.0769	0.26782	0.0206033	1084.09	ACYP2	acylphosphatase 2
100507463	8.51e-01	7.89e-01	0.0968	0.26777	0.0259245	208.02	PSMB8-AS1	PSMB8 antisense RNA 1 (head to head)
102725238	8.51e-01	7.89e-01	0.1718	-0.26778	-0.0459944	14.6	LOC102725238	uncharacterized LOC102725238
6103	8.52e-01	7.89e-01	0.1754	0.26745	0.0469235	398.85	RPGR	retinitis pigmentosa GTPase regulator
81704	8.52e-01	7.89e-01	0.1607	0.26725	0.0429405	204.67	DOCK8	dedicator of cytokinesis 8
105373991	8.52e-01	7.89e-01	0.1031	-0.26705	-0.0275404	154.6	LOC105373991	replaced by ID 57007
5993	8.52e-01	7.90e-01	0.0674	0.26684	0.0179959	820.18	RFX5	regulatory factor X5
100132501	8.52e-01	7.90e-01	0.1482	0.26649	0.0394952	49.63	LINC01415	long intergenic non-protein coding RNA 1415
129642	8.52e-01	7.90e-01	0.1748	0.26633	0.0465467	738.02	MBOAT2	membrane bound O-acyltransferase domain containing 2
100506374	8.52e-01	7.90e-01	0.232	0.26635	0.0617894	9.83	EDDM13	epididymal protein 13
27005	8.52e-01	7.90e-01	0.0553	0.26596	0.0147174	515.11	USP21	ubiquitin specific peptidase 21
152877	8.52e-01	7.90e-01	0.1388	0.26597	0.0369202	30.09	FAM53A	family with sequence similarity 53 member A
26000	8.52e-01	7.90e-01	0.0615	0.2659	0.0163521	811.73	TBC1D10B	TBC1 domain family member 10B
100506142	8.52e-01	7.90e-01	0.1721	0.26584	0.0457534	25.93	RHOQ-AS1	RHOQ antisense RNA 1
166	8.53e-01	7.91e-01	0.0551	-0.26566	-0.0146368	13288.54	TLE5	TLE family member 5, transcriptional modulator
55163	8.53e-01	7.91e-01	0.0589	0.26549	0.0156296	866.02	PNPO	pyridoxamine 5'-phosphate oxidase
55734	8.53e-01	7.91e-01	0.0613	0.26551	0.0162802	232.25	ZFP64	ZFP64 zinc finger protein
100506178	8.53e-01	7.91e-01	0.2408	0.26528	0.0638724	29.91	STEAP1B-AS1	STEAP1B antisense RNA 1
